city,date,state,place_type,cases,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,new_cases,new_deaths,percent_case_increase,percent_death_increase,days_gt_10,days_gt_100
Abaeté,2020-04-12,MG,city,1,0,FALSE,23237,3100203,4.30348,0,NA,NA,NA,NA,NA,NA
Abaeté,2020-04-13,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-14,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-15,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-16,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-17,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-18,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-19,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-20,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-21,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-22,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-23,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-24,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-25,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-26,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-27,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-28,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-29,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-04-30,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-05-01,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-05-02,MG,city,1,0,FALSE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaeté,2020-05-03,MG,city,1,0,TRUE,23237,3100203,4.30348,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-03-31,PA,city,1,0,FALSE,157698,1500107,0.63412,0,NA,NA,NA,NA,NA,NA
Abaetetuba,2020-04-01,PA,city,1,0,FALSE,157698,1500107,0.63412,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-02,PA,city,1,0,FALSE,157698,1500107,0.63412,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-03,PA,city,1,0,FALSE,157698,1500107,0.63412,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-04,PA,city,1,0,FALSE,157698,1500107,0.63412,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-05,PA,city,1,0,FALSE,157698,1500107,0.63412,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-06,PA,city,1,0,FALSE,157698,1500107,0.63412,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-07,PA,city,2,0,FALSE,157698,1500107,1.26825,0,1,0,100,NaN,NA,NA
Abaetetuba,2020-04-08,PA,city,2,0,FALSE,157698,1500107,1.26825,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-09,PA,city,2,0,FALSE,157698,1500107,1.26825,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-10,PA,city,2,0,FALSE,157698,1500107,1.26825,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-11,PA,city,2,0,FALSE,157698,1500107,1.26825,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-12,PA,city,2,0,FALSE,157698,1500107,1.26825,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-13,PA,city,3,0,FALSE,157698,1500107,1.90237,0,1,0,50,NaN,NA,NA
Abaetetuba,2020-04-14,PA,city,3,0,FALSE,157698,1500107,1.90237,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-15,PA,city,3,0,FALSE,157698,1500107,1.90237,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-16,PA,city,3,0,FALSE,157698,1500107,1.90237,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-17,PA,city,6,0,FALSE,157698,1500107,3.80474,0,3,0,100,NaN,NA,NA
Abaetetuba,2020-04-18,PA,city,6,0,FALSE,157698,1500107,3.80474,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-19,PA,city,6,0,FALSE,157698,1500107,3.80474,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-20,PA,city,6,0,FALSE,157698,1500107,3.80474,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-21,PA,city,6,0,FALSE,157698,1500107,3.80474,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-22,PA,city,6,0,FALSE,157698,1500107,3.80474,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-23,PA,city,6,0,FALSE,157698,1500107,3.80474,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-24,PA,city,9,0,FALSE,157698,1500107,5.70711,0,3,0,50,NaN,NA,NA
Abaetetuba,2020-04-25,PA,city,9,0,FALSE,157698,1500107,5.70711,0,0,0,0,NaN,NA,NA
Abaetetuba,2020-04-26,PA,city,12,0,FALSE,157698,1500107,7.60948,0,3,0,33.33333333333333,NaN,0,NA
Abaetetuba,2020-04-27,PA,city,13,0,FALSE,157698,1500107,8.2436,0,1,0,8.333333333333325,NaN,1,NA
Abaetetuba,2020-04-28,PA,city,22,0,FALSE,157698,1500107,13.95072,0,9,0,69.23076923076923,NaN,2,NA
Abaetetuba,2020-04-29,PA,city,26,0,FALSE,157698,1500107,16.48721,0,4,0,18.181818181818187,NaN,3,NA
Abaetetuba,2020-04-30,PA,city,34,0,FALSE,157698,1500107,21.5602,0,8,0,30.76923076923077,NaN,4,NA
Abaetetuba,2020-05-01,PA,city,35,0,FALSE,157698,1500107,22.19432,0,1,0,2.941176470588225,NaN,5,NA
Abaetetuba,2020-05-02,PA,city,42,0,FALSE,157698,1500107,26.63318,0,7,0,19.999999999999996,NaN,6,NA
Abaetetuba,2020-05-03,PA,city,48,0,TRUE,157698,1500107,30.43793,0,6,0,14.28571428571428,NaN,7,NA
Abaiara,2020-04-27,CE,city,1,0,FALSE,11737,2300101,8.52006,0,NA,NA,NA,NA,NA,NA
Abaiara,2020-04-28,CE,city,1,0,FALSE,11737,2300101,8.52006,0,0,0,0,NaN,NA,NA
Abaiara,2020-04-29,CE,city,0,0,FALSE,11737,2300101,NA,NaN,-1,0,-100,NaN,NA,NA
Abaiara,2020-04-30,CE,city,0,0,FALSE,11737,2300101,NA,NaN,0,0,NaN,NaN,NA,NA
Abaiara,2020-05-01,CE,city,0,0,FALSE,11737,2300101,NA,NaN,0,0,NaN,NaN,NA,NA
Abaiara,2020-05-02,CE,city,0,0,FALSE,11737,2300101,NA,NaN,0,0,NaN,NaN,NA,NA
Abaiara,2020-05-03,CE,city,0,0,TRUE,11737,2300101,NA,NaN,0,0,NaN,NaN,NA,NA
Abaíra,2020-04-13,BA,city,1,0,FALSE,8739,2900108,11.44296,0,NA,NA,NA,NA,NA,NA
Abaíra,2020-04-14,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-15,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-16,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-17,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-18,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-19,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-20,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-21,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-22,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-23,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-24,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-25,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-26,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-27,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-28,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-29,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-04-30,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-05-01,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-05-02,BA,city,1,0,FALSE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abaíra,2020-05-03,BA,city,1,0,TRUE,8739,2900108,11.44296,0,0,0,0,NaN,NA,NA
Abreu e Lima,2020-04-09,PE,city,1,0,FALSE,99990,2600054,1.0001,0,NA,NA,NA,NA,NA,NA
Abreu e Lima,2020-04-10,PE,city,1,0,FALSE,99990,2600054,1.0001,0,0,0,0,NaN,NA,NA
Abreu e Lima,2020-04-11,PE,city,5,0,FALSE,99990,2600054,5.0005,0,4,0,400,NaN,NA,NA
Abreu e Lima,2020-04-12,PE,city,10,0,FALSE,99990,2600054,10.001,0,5,0,100,NaN,0,NA
Abreu e Lima,2020-04-13,PE,city,13,0,FALSE,99990,2600054,13.0013,0,3,0,30.000000000000004,NaN,1,NA
Abreu e Lima,2020-04-14,PE,city,15,0,FALSE,99990,2600054,15.0015,0,2,0,15.384615384615374,NaN,2,NA
Abreu e Lima,2020-04-15,PE,city,15,0,FALSE,99990,2600054,15.0015,0,0,0,0,NaN,3,NA
Abreu e Lima,2020-04-16,PE,city,17,0,FALSE,99990,2600054,17.0017,0,2,0,13.33333333333333,NaN,4,NA
Abreu e Lima,2020-04-17,PE,city,18,0,FALSE,99990,2600054,18.0018,0,1,0,5.882352941176472,NaN,5,NA
Abreu e Lima,2020-04-18,PE,city,21,0,FALSE,99990,2600054,21.0021,0,3,0,16.666666666666675,NaN,6,NA
Abreu e Lima,2020-04-19,PE,city,27,0,FALSE,99990,2600054,27.0027,0,6,0,28.57142857142858,NaN,7,NA
Abreu e Lima,2020-04-20,PE,city,29,0,FALSE,99990,2600054,29.0029,0,2,0,7.407407407407418,NaN,8,NA
Abreu e Lima,2020-04-21,PE,city,29,0,FALSE,99990,2600054,29.0029,0,0,0,0,NaN,9,NA
Abreu e Lima,2020-04-22,PE,city,31,1,FALSE,99990,2600054,31.0031,0.03225806451612903,2,1,6.896551724137923,Inf,10,NA
Abreu e Lima,2020-04-23,PE,city,36,1,FALSE,99990,2600054,36.0036,0.027777777777777776,5,0,16.129032258064523,0,11,NA
Abreu e Lima,2020-04-24,PE,city,31,1,FALSE,99990,2600054,31.0031,0.03225806451612903,-5,0,-13.888888888888884,0,12,NA
Abreu e Lima,2020-04-25,PE,city,39,2,FALSE,99990,2600054,39.0039,0.05128205128205128,8,1,25.806451612903224,100,13,NA
Abreu e Lima,2020-04-26,PE,city,49,2,FALSE,99990,2600054,49.0049,0.04081632653061224,10,0,25.64102564102564,0,14,NA
Abreu e Lima,2020-04-27,PE,city,54,2,FALSE,99990,2600054,54.0054,0.037037037037037035,5,0,10.20408163265305,0,15,NA
Abreu e Lima,2020-04-28,PE,city,62,4,FALSE,99990,2600054,62.0062,0.06451612903225806,8,2,14.814814814814813,100,16,NA
Abreu e Lima,2020-04-29,PE,city,67,4,FALSE,99990,2600054,67.0067,0.05970149253731343,5,0,8.064516129032251,0,17,NA
Abreu e Lima,2020-04-30,PE,city,72,4,FALSE,99990,2600054,72.0072,0.05555555555555555,5,0,7.462686567164178,0,18,NA
Abreu e Lima,2020-05-01,PE,city,77,4,FALSE,99990,2600054,77.0077,0.05194805194805195,5,0,6.944444444444442,0,19,NA
Abreu e Lima,2020-05-02,PE,city,83,4,FALSE,99990,2600054,83.0083,0.04819277108433735,6,0,7.792207792207795,0,20,NA
Abreu e Lima,2020-05-03,PE,city,83,4,TRUE,99990,2600054,83.0083,0.04819277108433735,0,0,0,0,21,NA
Açailândia,2020-04-01,MA,city,1,0,FALSE,112445,2100055,0.88932,0,NA,NA,NA,NA,NA,NA
Açailândia,2020-04-02,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-03,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-04,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-05,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-06,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-07,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-08,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-09,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-10,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-11,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-12,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-13,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-14,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-15,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-16,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-17,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-18,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-19,MA,city,1,0,FALSE,112445,2100055,0.88932,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-20,MA,city,2,0,FALSE,112445,2100055,1.77865,0,1,0,100,NaN,NA,NA
Açailândia,2020-04-21,MA,city,8,0,FALSE,112445,2100055,7.11459,0,6,0,300,NaN,NA,NA
Açailândia,2020-04-22,MA,city,8,0,FALSE,112445,2100055,7.11459,0,0,0,0,NaN,NA,NA
Açailândia,2020-04-23,MA,city,12,0,FALSE,112445,2100055,10.67188,0,4,0,50,NaN,0,NA
Açailândia,2020-04-24,MA,city,11,0,FALSE,112445,2100055,9.78256,0,-1,0,-8.333333333333337,NaN,1,NA
Açailândia,2020-04-25,MA,city,11,0,FALSE,112445,2100055,9.78256,0,0,0,0,NaN,2,NA
Açailândia,2020-04-26,MA,city,12,0,FALSE,112445,2100055,10.67188,0,1,0,9.090909090909083,NaN,3,NA
Açailândia,2020-04-27,MA,city,12,0,FALSE,112445,2100055,10.67188,0,0,0,0,NaN,4,NA
Açailândia,2020-04-28,MA,city,15,0,FALSE,112445,2100055,13.33986,0,3,0,25,NaN,5,NA
Açailândia,2020-04-29,MA,city,17,0,FALSE,112445,2100055,15.1185,0,2,0,13.33333333333333,NaN,6,NA
Açailândia,2020-04-30,MA,city,18,0,FALSE,112445,2100055,16.00783,0,1,0,5.882352941176472,NaN,7,NA
Açailândia,2020-05-01,MA,city,24,0,FALSE,112445,2100055,21.34377,0,6,0,33.33333333333333,NaN,8,NA
Açailândia,2020-05-02,MA,city,27,0,FALSE,112445,2100055,24.01174,0,3,0,12.5,NaN,9,NA
Açailândia,2020-05-03,MA,city,27,0,TRUE,112445,2100055,24.01174,0,0,0,0,NaN,10,NA
Acajutiba,2020-04-22,BA,city,1,0,FALSE,15159,2900306,6.59674,0,NA,NA,NA,NA,NA,NA
Acajutiba,2020-04-23,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-24,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-25,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-26,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-27,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-28,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-29,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-04-30,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-05-01,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-05-02,BA,city,1,0,FALSE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acajutiba,2020-05-03,BA,city,1,0,TRUE,15159,2900306,6.59674,0,0,0,0,NaN,NA,NA
Acará,2020-04-11,PA,city,1,0,FALSE,55591,1500206,1.79885,0,NA,NA,NA,NA,NA,NA
Acará,2020-04-12,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-13,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-14,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-15,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-16,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-17,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-18,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-19,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-20,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-21,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-22,PA,city,1,0,FALSE,55591,1500206,1.79885,0,0,0,0,NaN,NA,NA
Acará,2020-04-23,PA,city,2,0,FALSE,55591,1500206,3.5977,0,1,0,100,NaN,NA,NA
Acará,2020-04-24,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-04-25,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-04-26,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-04-27,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-04-28,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-04-29,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-04-30,PA,city,2,0,FALSE,55591,1500206,3.5977,0,0,0,0,NaN,NA,NA
Acará,2020-05-01,PA,city,2,1,FALSE,55591,1500206,3.5977,0.5,0,1,0,Inf,NA,NA
Acará,2020-05-02,PA,city,2,1,FALSE,55591,1500206,3.5977,0.5,0,0,0,0,NA,NA
Acará,2020-05-03,PA,city,2,1,TRUE,55591,1500206,3.5977,0.5,0,0,0,0,NA,NA
Acarape,2020-04-18,CE,city,2,1,FALSE,14929,2300150,13.39674,0.5,NA,NA,NA,NA,NA,NA
Acarape,2020-04-19,CE,city,2,1,FALSE,14929,2300150,13.39674,0.5,0,0,0,0,NA,NA
Acarape,2020-04-20,CE,city,3,1,FALSE,14929,2300150,20.09512,0.3333333333333333,1,0,50,0,NA,NA
Acarape,2020-04-21,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,1,0,33.33333333333333,0,NA,NA
Acarape,2020-04-22,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-04-23,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-04-24,CE,city,5,1,FALSE,14929,2300150,33.49186,0.2,1,0,25,0,NA,NA
Acarape,2020-04-25,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,-1,0,-19.999999999999996,0,NA,NA
Acarape,2020-04-26,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-04-27,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-04-28,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-04-29,CE,city,3,1,FALSE,14929,2300150,20.09512,0.3333333333333333,-1,0,-25,0,NA,NA
Acarape,2020-04-30,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,1,0,33.33333333333333,0,NA,NA
Acarape,2020-05-01,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-05-02,CE,city,4,1,FALSE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acarape,2020-05-03,CE,city,4,1,TRUE,14929,2300150,26.79349,0.25,0,0,0,0,NA,NA
Acaraú,2020-04-17,CE,city,1,0,FALSE,62641,2300200,1.5964,0,NA,NA,NA,NA,NA,NA
Acaraú,2020-04-18,CE,city,1,1,FALSE,62641,2300200,1.5964,1,0,1,0,Inf,NA,NA
Acaraú,2020-04-19,CE,city,1,1,FALSE,62641,2300200,1.5964,1,0,0,0,0,NA,NA
Acaraú,2020-04-20,CE,city,1,1,FALSE,62641,2300200,1.5964,1,0,0,0,0,NA,NA
Acaraú,2020-04-21,CE,city,1,1,FALSE,62641,2300200,1.5964,1,0,0,0,0,NA,NA
Acaraú,2020-04-22,CE,city,1,1,FALSE,62641,2300200,1.5964,1,0,0,0,0,NA,NA
Acaraú,2020-04-23,CE,city,3,1,FALSE,62641,2300200,4.7892,0.3333333333333333,2,0,200,0,NA,NA
Acaraú,2020-04-24,CE,city,5,1,FALSE,62641,2300200,7.98199,0.2,2,0,66.66666666666667,0,NA,NA
Acaraú,2020-04-25,CE,city,4,1,FALSE,62641,2300200,6.38559,0.25,-1,0,-19.999999999999996,0,NA,NA
Acaraú,2020-04-26,CE,city,3,1,FALSE,62641,2300200,4.7892,0.3333333333333333,-1,0,-25,0,NA,NA
Acaraú,2020-04-27,CE,city,27,1,FALSE,62641,2300200,43.10276,0.037037037037037035,24,0,800,0,0,NA
Acaraú,2020-04-28,CE,city,27,1,FALSE,62641,2300200,43.10276,0.037037037037037035,0,0,0,0,1,NA
Acaraú,2020-04-29,CE,city,27,1,FALSE,62641,2300200,43.10276,0.037037037037037035,0,0,0,0,2,NA
Acaraú,2020-04-30,CE,city,31,1,FALSE,62641,2300200,49.48835,0.03225806451612903,4,0,14.814814814814813,0,3,NA
Acaraú,2020-05-01,CE,city,31,1,FALSE,62641,2300200,49.48835,0.03225806451612903,0,0,0,0,4,NA
Acaraú,2020-05-02,CE,city,31,1,FALSE,62641,2300200,49.48835,0.03225806451612903,0,0,0,0,5,NA
Acaraú,2020-05-03,CE,city,31,1,TRUE,62641,2300200,49.48835,0.03225806451612903,0,0,0,0,6,NA
Acari,2020-04-13,RN,city,1,0,FALSE,11136,2400109,8.97989,0,NA,NA,NA,NA,NA,NA
Acari,2020-04-14,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-15,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-16,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-17,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-18,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-19,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-20,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-21,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-22,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-23,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-24,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-25,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-26,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-27,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-28,RN,city,1,0,FALSE,11136,2400109,8.97989,0,0,0,0,NaN,NA,NA
Acari,2020-04-29,RN,city,2,0,FALSE,11136,2400109,17.95977,0,1,0,100,NaN,NA,NA
Acari,2020-04-30,RN,city,1,0,TRUE,11136,2400109,8.97989,0,-1,0,-50,NaN,NA,NA
Acopiara,2020-04-13,CE,city,1,0,FALSE,54270,2300309,1.84264,0,NA,NA,NA,NA,NA,NA
Acopiara,2020-04-14,CE,city,1,0,FALSE,54270,2300309,1.84264,0,0,0,0,NaN,NA,NA
Acopiara,2020-04-15,CE,city,1,0,FALSE,54270,2300309,1.84264,0,0,0,0,NaN,NA,NA
Acopiara,2020-04-16,CE,city,2,0,FALSE,54270,2300309,3.68528,0,1,0,100,NaN,NA,NA
Acopiara,2020-04-17,CE,city,2,0,FALSE,54270,2300309,3.68528,0,0,0,0,NaN,NA,NA
Acopiara,2020-04-18,CE,city,2,0,FALSE,54270,2300309,3.68528,0,0,0,0,NaN,NA,NA
Acopiara,2020-04-19,CE,city,2,0,FALSE,54270,2300309,3.68528,0,0,0,0,NaN,NA,NA
Acopiara,2020-04-20,CE,city,2,0,FALSE,54270,2300309,3.68528,0,0,0,0,NaN,NA,NA
